,Location,Date,Carbon monoxide,Nitric Oxide,Nitrogen dioxide,Oxides of Nitrogen,Ozone,PM10 Particulate matter,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide,Nitric oxide,CCG,lat/long,distance_from_LHR,Radius
0, Hounslow 2 - Cranford,2004,,19.36690680852473,35.63710978672637,65.1836486398935,31.628425987905036,22.091612120956807,,,3.6115653820816873,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
1, Hounslow 2 - Cranford,2005,,19.28225185671379,37.73068724269597,66.99313214371185,34.42601047706647,22.159976732701754,,,3.959996846383258,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
2, Hounslow 2 - Cranford,2006,,16.322724490542818,37.43965257518243,62.49330725455533,41.626835958636,22.69530805181096,,,3.0185797266904784,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
3, Hounslow 2 - Cranford,2007,,22.751625996598072,34.51619931328315,69.26068094379164,31.764437187208916,21.877800239529613,,,2.8863708207223944,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
4, Hounslow 2 - Cranford,2008,,19.463411919003896,36.025263393571045,65.72896697466017,36.52743372248239,19.22102954747516,,,3.046297643446082,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
5, Hounslow 2 - Cranford,2009,,13.96896697088942,33.234710799748676,52.411946012295886,34.44903615759541,21.502238734910033,,,12.931383793654584,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
6, Hounslow 2 - Cranford,2010,,8.663226467574294,21.241340945688776,34.29370516761821,48.70446493924756,,,,0.8519104084321476,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
7, Hounslow 2 - Cranford,2011,,11.9373771563073,29.68029852414314,48.16735614783704,31.619417835477595,8.581105978111422,,,-0.019038912575752028,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
8, Hounslow 2 - Cranford,2012,,15.4280603745875,31.152764397758784,54.84384435113138,31.53995588994994,15.819043928347085,,,2.173683352033509,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
9, Hounslow 2 - Cranford,2013,,13.46728938856331,30.431623433542324,51.350989222072045,34.60202533864623,19.26695267790891,,,1.601606597282861,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
10, Hounslow 2 - Cranford,2014,,13.720314705958085,31.390845998127958,52.617017933617554,34.73975631668715,18.42423026364632,,,1.858234573189595,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
11, Hounslow 2 - Cranford,2015,,8.716144897885512,30.231498491251322,43.77489048787889,36.509611695960714,16.409299816974183,,,1.491848415887222,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
12, Hounslow 2 - Cranford,2016,,18.335734405967838,30.811259820997858,59.148750911518206,31.746313582504825,16.99448661130078,,,1.531785693715487,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
13, Hounslow 2 - Cranford,2017,,13.935710814938217,29.940200590736147,51.391409426829014,31.394449485143806,17.464238604369392,,,1.0608677094868952,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
14, Hounslow 2 - Cranford,2018,,8.625243637700388,22.246924708155284,35.41640275511461,36.821549241524295,14.20766889758697,,,1.2060372259081493,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
15, Hounslow 2 - Cranford,2019,,13.818452380952381,6.125,28.148809523809522,26.916123034464754,,,,1.8199897268994778,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
16, Hounslow 2 - Cranford,2020,,3.310737395436644,19.96620187538298,25.078303423720225,36.224710852264145,19.573373205741625,,,2.069656385177153,,Hounslow,"[51.4686132, -0.3613471]",6.440136508074675,Inner
17, Hounslow 4 - Chiswick High Road,2004,,63.55565696398977,77.68493552568751,174.95406153612777,,27.03855432337118,,,4.69991556517825,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
18, Hounslow 4 - Chiswick High Road,2005,,65.12763459242079,71.8146097803662,171.52170307522385,,28.260323114534575,,,4.098670103267906,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
19, Hounslow 4 - Chiswick High Road,2006,,65.44769891117421,68.73002937354488,169.53596685709846,,25.778304874461192,,,3.0480763454334006,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
20, Hounslow 4 - Chiswick High Road,2007,,59.00960906101572,65.22475642430882,155.74055741312776,,24.088654924672305,,,2.506981866572047,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
21, Hounslow 4 - Chiswick High Road,2008,,59.05746983376177,74.88807461644238,165.31789725480024,,25.25761956578537,,,2.567387694695618,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
22, Hounslow 4 - Chiswick High Road,2009,,58.43861962202699,66.79482623299732,156.39656391694822,,27.570291706671398,,,3.0121951219512186,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
23, Hounslow 4 - Chiswick High Road,2011,,58.214764743912866,56.31308933565796,145.29638457092258,,,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
24, Hounslow 4 - Chiswick High Road,2012,,57.600522224921036,55.67279551912477,143.87755673603365,,24.15716128869974,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
25, Hounslow 4 - Chiswick High Road,2013,,64.10642464048145,56.374990528527604,154.71598433477283,,29.058091923126483,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
26, Hounslow 4 - Chiswick High Road,2014,,59.01789433318317,51.81171020512146,142.35008178490156,,27.167634823784386,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
27, Hounslow 4 - Chiswick High Road,2015,,47.14945611027741,44.86206138579237,117.21383326991567,,21.64714861770712,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
28, Hounslow 4 - Chiswick High Road,2016,,57.93036877586195,49.857847996413824,138.7433592100026,,21.806665563716574,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
29, Hounslow 4 - Chiswick High Road,2017,,49.96675781038495,53.38776869348636,129.99839054632085,,19.831805483471463,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
30, Hounslow 4 - Chiswick High Road,2018,,43.190488811367324,47.24851756740381,113.46210191337356,,19.76765561105545,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
31, Hounslow 4 - Chiswick High Road,2019,,28.212591397661754,41.66793082917603,84.92318130002754,18.0,18.68735201932108,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
32, Hounslow 4 - Chiswick High Road,2020,,16.76847269441142,31.306569276134514,57.01313690152618,,18.980520752698133,,,,,Hounslow,"[51.492507, -0.257252]",13.872240502797098,Inner
33, Hounslow Brentford,2004,0.8174028579925703,68.53370624157917,58.19216136447506,162.99618435241473,,34.937782727538156,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
34, Hounslow Brentford,2005,0.8392115285668963,63.907286106055096,48.95447789094806,146.7017312902973,,37.14773539677292,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
35, Hounslow Brentford,2006,0.5013910806898613,56.75295238081709,54.18320013333278,140.81613033902755,,36.425828477978385,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
36, Hounslow Brentford,2007,0.5391916818669604,67.24005129866931,62.786907016642154,165.60117187670372,,34.12188875737988,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
37, Hounslow Brentford,2008,,56.08116784541515,57.687691500904286,143.27928696346171,,40.759157767172944,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
38, Hounslow Brentford,2009,,51.48819331227894,57.84662061457559,136.5699143353921,,33.91285991719882,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
39, Hounslow Brentford,2010,,53.76653340663215,65.69923004406887,147.9095753705368,,34.58705710931144,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
40, Hounslow Brentford,2011,,45.10374883307797,49.869795338999246,118.89113429135546,,29.046523298561343,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
41, Hounslow Brentford,2012,,54.57465600069484,46.34730798741183,129.8482129080238,,27.161209012410655,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
42, Hounslow Brentford,2013,,57.914962744657885,50.569636351066144,139.44135759683937,,32.65224067173929,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
43, Hounslow Brentford,2014,,58.261433263611075,52.693410846073775,142.08236967806332,,32.03805238534912,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
44, Hounslow Brentford,2015,,47.25076122170862,53.338870436313556,125.86446659845734,,30.52840494306044,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
45, Hounslow Brentford,2016,,57.689366876688716,56.94500170475758,145.45460710094534,,30.204097838428073,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
46, Hounslow Brentford,2017,,56.78805205118486,53.548860703521264,140.5989519976417,,28.205264548832126,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
47, Hounslow Brentford,2018,,41.94938262055594,48.13532624810173,112.46461567517254,,25.335493100308454,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
48, Hounslow Brentford,2019,,36.98909411710878,44.412528388618355,101.12717152132826,,20.354047212216923,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
49, Hounslow Brentford,2020,,24.31449422123616,33.01664527163967,70.29602810047022,,23.496987122207525,,,,,Hounslow,"[51.4620974, -0.3617294]",6.4724462662062106,Inner
50, Hounslow Feltham,2012,,32.80840664607914,38.38168698593909,88.8166458793123,,20.463637966334954,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
51, Hounslow Feltham,2013,,37.688514857319625,43.545874888057256,101.41567789334026,,22.965501406809285,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
52, Hounslow Feltham,2014,,38.927891729358045,43.33300727201131,103.1150655094501,,20.826692031781167,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
53, Hounslow Feltham,2015,,34.57356204537149,39.70725286755021,92.81340081487146,,18.17591155467549,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
54, Hounslow Feltham,2016,,37.81930216522608,38.43273709554767,96.52078541713637,,18.520948205196262,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
55, Hounslow Feltham,2017,,30.840276359194217,33.66362796292791,80.91255648482559,,18.61234804008776,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
56, Hounslow Feltham,2018,,22.08714852580216,27.23005564350592,61.08769491970346,,19.874924053059,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
57, Hounslow Feltham,2019,,15.618146034930097,28.925238874697158,52.862824325066455,,19.54938824800215,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
58, Hounslow Feltham,2020,,13.434660339660345,24.721114595549384,45.3103189346885,,19.762223922489724,,,,,Hounslow,"[51.4578773, -0.38514812469308957]",4.976826206060509,Inner
59, Hounslow Gunnersbury,2012,,74.42548201345754,53.808957686335425,167.93690152691516,,32.11811945182401,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
60, Hounslow Gunnersbury,2013,,62.0710842188115,66.92175816607636,162.1590048209366,,34.76965109166196,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
61, Hounslow Gunnersbury,2014,,72.9342075453602,56.293353145789276,168.153686569022,,28.4595842040822,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
62, Hounslow Gunnersbury,2015,,68.7033145594983,52.987947526904456,158.36789954318277,,25.12336565461022,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
63, Hounslow Gunnersbury,2016,,80.82307379411613,58.97033526405839,182.9367119195231,,26.42035288283086,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
64, Hounslow Gunnersbury,2017,,69.92404481763583,53.038338417053254,160.24113473081482,,27.33211140861322,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
65, Hounslow Gunnersbury,2018,,49.58862551650409,45.13624322362002,121.16805308884753,,21.577822943002484,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
66, Hounslow Gunnersbury,2019,,47.354687666295995,45.37299524248173,117.99257254022605,,20.13318419037693,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
67, Hounslow Gunnersbury,2020,,28.769202320114204,35.23745946966358,79.3389241228697,,21.9524462519714,,,,,Hounslow,"[51.500676, -0.284383]",12.24905711078627,Inner
68, Hounslow Hatton Cross,2006,,21.55753087649146,35.304161534528255,68.22888517703531,,22.76091887126958,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
69, Hounslow Hatton Cross,2007,,27.283596290246745,35.10295966632801,76.77763493181116,,24.18661461320412,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
70, Hounslow Hatton Cross,2008,,20.482158947171506,31.45995706751292,62.72758616103072,,21.349170328856268,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
71, Hounslow Hatton Cross,2009,,20.259427912508816,34.94809780878027,65.88654487430685,,18.462133517293037,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
72, Hounslow Hatton Cross,2010,,22.408276277357125,38.4562711085893,71.46741413111727,,16.311767081421596,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
73, Hounslow Hatton Cross,2011,,17.435746145140303,34.51555591016998,61.65548212880857,,16.461304815387685,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
74, Hounslow Hatton Cross,2012,,19.42056513449691,31.591067485279982,61.341812337053746,,19.568302564098506,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
75, Hounslow Hatton Cross,2013,,21.31445574157319,37.28990707673654,70.13815178484856,,20.803411958179286,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
76, Hounslow Hatton Cross,2014,,13.72013648502306,31.12457105486406,52.33875850047873,,19.454938037393173,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
77, Hounslow Hatton Cross,2015,,12.796073763650018,29.686286737879943,49.495532885763595,,17.622168820855528,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
78, Hounslow Hatton Cross,2016,,19.463497715044994,31.62707303343715,61.664836205838135,,18.35935398885232,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
79, Hounslow Hatton Cross,2017,,18.7889425575336,33.31401775578354,62.134359819532094,,18.05959198218987,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
80, Hounslow Hatton Cross,2018,,12.614522842523634,28.100195287405917,47.43233893298733,,20.701846870764804,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
81, Hounslow Hatton Cross,2019,,13.794485343888594,27.70640475848352,48.83495135253988,,19.42765535830703,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
82, Hounslow Hatton Cross,2020,,6.38051115661133,17.422104881814793,27.193736030279563,,18.391207961661515,,,,,Hounslow,"[51.463402, -0.427525]",1.9950655085217097,Inner
83, Hounslow Heston Road,2006,,45.05581455827059,51.28678633569105,120.1654077640471,,28.897690929676607,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
84, Hounslow Heston Road,2007,,52.36466364898039,49.85300815902522,129.91209428511456,,29.230816480021094,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
85, Hounslow Heston Road,2008,,49.118539589601404,53.91513099030539,128.937442235463,,29.101943291903016,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
86, Hounslow Heston Road,2009,,46.056540688466825,53.619179212312226,122.0595077886134,,26.665660200367427,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
87, Hounslow Heston Road,2010,,45.7355937909299,48.93460321695154,117.85497371722153,,21.29227293601893,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
88, Hounslow Heston Road,2011,,39.60872894349151,52.18884386026303,112.91579923955842,,22.24949106980637,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
89, Hounslow Heston Road,2012,,43.07715558726336,56.30786038603093,122.23523255686334,,28.121015936627803,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
90, Hounslow Heston Road,2013,,43.131863553421574,50.92051939539743,117.14565156515695,,28.418605567952,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
91, Hounslow Heston Road,2014,,41.3661222031047,47.735578522313965,111.2485630272273,,25.55926360650357,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
92, Hounslow Heston Road,2015,,31.444095057393206,40.63157672587207,88.95966601675792,,24.376454713736322,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
93, Hounslow Heston Road,2016,,37.77840936368816,41.051042556040194,99.04163325690969,,25.41843629696656,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
94, Hounslow Heston Road,2017,,33.8750709577539,43.71213268162997,95.65673163045665,,22.594936171465363,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
95, Hounslow Heston Road,2018,,27.372479606700193,39.78127033575943,81.74987989034399,,21.273877804393706,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
96, Hounslow Heston Road,2019,,26.135351541549024,37.620579396753136,77.68930420551723,,21.34377988977821,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
97, Hounslow Heston Road,2020,,15.899671506081253,30.64487259551031,55.03141982493677,,21.700098835920066,,,,,Hounslow,"[51.4735822, -0.3858181]",4.759452811135553,Inner
98,Ealing - Acton Town Hall,2004,0.770049469902473,,54.30981169380791,,,,27.131824352766923,15.391342273253397,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
99,Ealing - Acton Town Hall,2005,0.7621498097570265,,58.46524962819772,,24.12665100130835,,27.51296677605928,14.63586088566894,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
100,Ealing - Acton Town Hall,2006,0.7300953061587455,,63.02394485982498,,26.712251354038287,,26.538598700115823,14.672139297456596,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
101,Ealing - Acton Town Hall,2007,0.6519782013433968,,57.28205550674028,,22.990610588767495,,25.989851443809847,,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
102,Ealing - Acton Town Hall,2008,0.5025170231624833,,59.03323254463004,,23.288952724291416,,24.530942222803837,11.795320539967483,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
103,Ealing - Acton Town Hall,2009,0.6400324472780062,,63.24552165974188,,20.144368945100034,,25.49041291098896,11.207386516207691,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
104,Ealing - Acton Town Hall,2010,0.482649570106708,,55.55347640694324,,20.582196182338613,,23.95465737307952,11.375742418228214,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
105,Ealing - Acton Town Hall,2011,0.4207831683090332,,53.94266165799576,,23.400696018436232,,25.058294606037865,13.148969639523106,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
106,Ealing - Acton Town Hall,2012,,,59.37528793896322,,,,20.269147478070174,,,,Ealing,"[51.50663616079527, -0.2678132745985841]",13.538414503810257,Inner
107,Ealing - Acton Town Hall (Partisol),2005,,,,,,,,27.38382352941177,,,Ealing,"[51.506675749015194, -0.26802731507705546]",13.52560207096438,Inner
108,Ealing - Acton Town Hall (Partisol),2006,,,,,,,,22.22795031055901,,,Ealing,"[51.506675749015194, -0.26802731507705546]",13.52560207096438,Inner
109,Ealing - Acton Town Hall FDMS,2005,,,,,,,27.75098535725043,,,,Ealing,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Inner
110,Ealing - Acton Town Hall FDMS,2006,,,,,,,26.378533569137495,,,,Ealing,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Inner
111,Ealing - Acton Town Hall FDMS,2007,,,,,,,25.648330191393285,,,,Ealing,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Inner
112,Ealing - Acton Town Hall FDMS,2008,,,,,,,23.648101072301305,,,,Ealing,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Inner
113,Ealing - Acton Town Hall FDMS,2009,,,,,,,21.4155864411074,,,,Ealing,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Inner
114,Ealing - Acton Town Hall FDMS,2010,,,,,,,23.156040713661415,,,,Ealing,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Inner
115,Ealing - Acton Town Hall FDMS,2011,,,,,,,24.352519274639864,,,,Ealing,"[51.5068159264046, -0.26836391507706425]",13.508075897274745,Inner
116,Ealing - Acton Vale ,2017,,,40.10631009615384,,,,,,,,Ealing,"[51.5097107, -0.2881658]",12.319770054928235,Inner
117,Ealing - Acton Vale ,2018,,,29.046678075278656,,,,18.802586715607557,,,,Ealing,"[51.5097107, -0.2881658]",12.319770054928235,Inner
118,Ealing - Acton Vale ,2019,,,26.524302714490698,,,,17.862758163337773,,,,Ealing,"[51.5097107, -0.2881658]",12.319770054928235,Inner
119,Ealing - Acton Vale ,2020,,,18.333205303331535,,,,16.09152455182923,,,,Ealing,"[51.5097107, -0.2881658]",12.319770054928235,Inner
120,Ealing - Court Way,2005,,,39.736495021960785,,,,,,,,Ealing,"[53.7200568, -1.6467423]",262.8280304607225,Outer
121,Ealing - Court Way,2006,,,44.2867332660692,,,,,,,,Ealing,"[53.7200568, -1.6467423]",262.8280304607225,Outer
122,Ealing - Ealing Town Hall,2004,,,41.411117228197895,,33.992080422331036,,,,10.043231944507777,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
123,Ealing - Ealing Town Hall,2005,,,39.137683225081076,,33.06225517990656,,,,8.370424824312302,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
124,Ealing - Ealing Town Hall,2006,,,40.23741141427273,,38.342826167013214,,,,6.206311289688668,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
125,Ealing - Ealing Town Hall,2007,,,38.6917565229998,,33.957170977597606,,,,6.530477737026352,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
126,Ealing - Ealing Town Hall,2008,,,38.706712981550176,,34.88165641375352,,,,5.656651844069671,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
127,Ealing - Ealing Town Hall,2009,,,40.00791593921183,,31.56954852673077,,,,10.177289388025422,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
128,Ealing - Ealing Town Hall,2010,,,43.971074986094244,,31.965594115062476,,,,8.950074745199544,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
129,Ealing - Ealing Town Hall,2011,,,42.190740383265194,,33.04441249804558,,,,4.750594092342186,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
130,Ealing - Ealing Town Hall,2012,,,38.12014402173914,,33.44945046739131,,,,1.2119531815217388,,Ealing,"[51.51315895, -0.3075858621104416]",11.232878966411473,Inner
131,Ealing - Greenford,2008,,,,,,,21.009609847531536,,,,Ealing,"[51.541370549999996, -0.3661947515170668]",10.006307714083318,Inner
132,Ealing - Greenford,2009,,,,,,,24.307537996423864,,,,Ealing,"[51.541370549999996, -0.3661947515170668]",10.006307714083318,Inner
133,Ealing - Hanger Lane Gyratory,2004,,,97.08040284920123,,,,,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
134,Ealing - Hanger Lane Gyratory,2005,,,93.25651246934751,,,,,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
135,Ealing - Hanger Lane Gyratory,2006,,,94.95727855864644,,,,,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
136,Ealing - Hanger Lane Gyratory,2007,,,90.02418591569084,,,,,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
137,Ealing - Hanger Lane Gyratory,2008,,,105.67984661639596,,,,,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
138,Ealing - Hanger Lane Gyratory,2009,,,92.79239650196185,,,,,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
139,Ealing - Hanger Lane Gyratory,2010,,,90.52141173610075,,,,,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
140,Ealing - Hanger Lane Gyratory,2011,,,79.15329550829493,,,,31.774454408019114,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
141,Ealing - Hanger Lane Gyratory,2012,,,95.12212857783733,,,,29.098669412976957,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
142,Ealing - Hanger Lane Gyratory,2013,,,74.52149425042705,,,,29.62596731077879,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
143,Ealing - Hanger Lane Gyratory,2014,,,78.3050244296204,,,,25.998090137900945,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
144,Ealing - Hanger Lane Gyratory,2015,,,84.55759493374353,,,,24.739310411243498,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
145,Ealing - Hanger Lane Gyratory,2016,,,75.66058276618551,,,,23.76207408773853,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
146,Ealing - Hanger Lane Gyratory,2017,,,72.3127447737763,,,,25.56651164980989,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
147,Ealing - Hanger Lane Gyratory,2018,,,67.82759124190562,,,,27.53641106923953,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
148,Ealing - Hanger Lane Gyratory,2019,,,64.617437964037,,,,24.58524852083684,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
149,Ealing - Hanger Lane Gyratory,2020,,,48.86377415949084,,,,23.016364903087997,,,,Ealing,"[51.53088277, -0.2925534]",13.082251386605167,Inner
150,Ealing - Southall,2004,,,38.730418810707675,,,,19.53532826098869,,,,Ealing,"[51.508034699999996, -0.380026880786268]",6.65652382304702,Inner
151,Ealing - Southall,2005,,,33.71892950538854,,,,22.48598870056496,,,,Ealing,"[51.508034699999996, -0.380026880786268]",6.65652382304702,Inner
152,Ealing - Southall,2006,,,32.67280520536952,,,,23.413141796220028,,,,Ealing,"[51.508034699999996, -0.380026880786268]",6.65652382304702,Inner
153,Ealing - Southall,2007,,,30.992765343740107,,,,21.567125092717657,,,,Ealing,"[51.508034699999996, -0.380026880786268]",6.65652382304702,Inner
154,Ealing - Southall,2008,,,31.973692163506595,,,,19.37724609069848,,,,Ealing,"[51.508034699999996, -0.380026880786268]",6.65652382304702,Inner
155,Ealing - Southall,2009,,,31.508720992444832,,,,19.86273195812986,,,,Ealing,"[51.508034699999996, -0.380026880786268]",6.65652382304702,Inner
156,Ealing - Southall,2010,,,30.82971983140084,,,,19.964289588052708,,,,Ealing,"[51.508034699999996, -0.380026880786268]",6.65652382304702,Inner
